NbElts,L_tot,rho,r_ext,r_int,S,I,L,E,Mat
10,0.5412535129454423,4510,0.02480226958347465,0.013353010023176699,0.0013724038076532105,2.7223532128356824e-07,0.05412535129454423,114000000000.0,Titane
10,0.6075612275431211,7850,0.011226074834441326,0.002808714810101759,0.00037113480426360614,1.2425002685257914e-08,0.060756122754312115,210000000000.0,Acier de construction
10,0.7096265625910088,4510,0.024431925918535227,0.008527397928506772,0.0016468306873604916,2.756940807229871e-07,0.07096265625910088,114000000000.0,Titane
10,0.42424751885835377,7800,0.015021957565329338,0.012917315287064975,0.00018473248058390726,1.8127624824494927e-08,0.042424751885835374,203000000000.0,Acier inoxydable
10,0.20844334183853938,8900,0.010354336007843785,0.007555319649747353,0.00015748621494127084,6.4685545066931685e-09,0.020844334183853938,124000000000.0,Cuivre
10,0.2434241048579269,7800,0.013529801383841697,0.009616616817276531,0.0002845535448546534,1.960110418311586e-08,0.02434241048579269,203000000000.0,Acier inoxydable
10,0.15225242623659113,4510,0.013349787018292503,0.005036494748621529,0.0004801941149657651,2.4439850765671255e-08,0.015225242623659114,114000000000.0,Titane
10,0.17328548580230388,8900,0.016519698345018693,0.010129961930610429,0.0005349639206508195,5.02219530860645e-08,0.017328548580230387,124000000000.0,Cuivre
10,0.40103834011057815,7850,0.011591422864855932,0.008068574463313561,0.0002175841630061067,1.0849996274374828e-08,0.04010383401105781,210000000000.0,Acier de construction
10,0.783888424309485,4510,0.06844507962629767,0.05483737385388704,0.005270308673009991,1.0134627676693742e-05,0.0783888424309485,114000000000.0,Titane
10,0.8766110928742445,2400,0.06882143142023633,0.01139187188722869,0.01447210682917785,1.7605911921271357e-05,0.08766110928742446,30000000000.0,Beton
10,0.9377468262344744,4510,0.011660537828685489,0.0015414263203420463,0.00041969210870197905,1.4515485704279726e-08,0.09377468262344743,114000000000.0,Titane
10,0.7453235137935555,7850,0.036803303726970236,0.025251049947811664,0.0022521061169266535,1.1216044105781083e-06,0.07453235137935556,210000000000.0,Acier de construction
10,0.976713695449502,7800,0.06647341021417331,0.0015972998224244308,0.01387378491986005,1.533492211376287e-05,0.0976713695449502,203000000000.0,Acier inoxydable
10,0.20318805099939924,7800,0.012770779444765843,0.00881020820069215,0.0002685214716766881,1.6159123800821952e-08,0.020318805099939923,203000000000.0,Acier inoxydable
10,0.1488323210859664,2400,0.010126146611811332,0.006518424229802226,0.00018864946824037176,6.8398967668380585e-09,0.014883232108596638,30000000000.0,Beton
10,0.2588520807354536,4510,0.013253198319227192,0.002526995509599947,0.0005317508714935021,2.419904787463096e-08,0.025885208073545364,114000000000.0,Titane
10,0.4562591002944073,2700,0.016654216799718007,0.0012226092039554696,0.0008666653972133552,6.041908210427032e-08,0.04562591002944073,69000000000.0,Aluminium
10,0.725975529943533,2400,0.05762871404901518,0.01547222432240089,0.00968137997348005,8.617537682935679e-06,0.0725975529943533,30000000000.0,Beton
10,0.767274302432755,2400,0.06820502099291081,0.05829097580660114,0.003939830594622312,7.928675389617528e-06,0.0767274302432755,30000000000.0,Beton
10,0.8025500707743772,7850,0.043434948730259985,0.0059738756470433365,0.005814797658798667,2.7944201622427236e-06,0.08025500707743773,210000000000.0,Acier de construction
10,0.3129826596637406,4510,0.02493335126818489,0.01894025240307788,0.0008260467418174375,2.024651233734338e-07,0.03129826596637406,114000000000.0,Titane
10,0.3763213290876718,8900,0.024104952586577272,0.005355354965024071,0.0017353181172663767,2.6451825679976657e-07,0.03763213290876718,124000000000.0,Cuivre
10,0.2108336569245614,2700,0.006259526782240574,0.0027727603943581967,9.893967074237028e-05,1.1593225184150046e-09,0.02108336569245614,69000000000.0,Aluminium
10,0.9214746771766358,2400,0.034726521361549204,0.02787497162555711,0.0013474832588167372,6.679964084940018e-07,0.09214746771766358,30000000000.0,Beton
10,0.35439464473240045,7850,0.017028570798999915,0.012152791384192459,0.0004469917247455431,4.890788584829904e-08,0.03543946447324005,210000000000.0,Acier de construction
10,0.4348930172763228,7850,0.021625137502350514,0.0013557504788465262,0.0014633806012726803,1.717586755306745e-07,0.04348930172763228,210000000000.0,Acier de construction
10,0.48483268520614553,4510,0.022513841975401728,0.0025770211383821444,0.0015715253099517642,2.0175010853691133e-07,0.048483268520614554,114000000000.0,Titane
10,0.48649268826745706,2500,0.03979875433144583,0.02830411063485248,0.0024592958041297318,1.4663941800051323e-06,0.04864926882674571,69000000000.0,Verre
10,0.43719340762798253,7800,0.024215078574399675,0.012790971025601445,0.0013281431364103914,2.490198554115996e-07,0.04371934076279825,203000000000.0,Acier inoxydable
10,0.9216866340305884,8900,0.038443318765943445,0.010332037257609951,0.004307556325962213,1.7064812466290266e-06,0.09216866340305883,124000000000.0,Cuivre
10,0.8093897385327056,7800,0.07493384553601028,0.0632172834947006,0.005085158660233059,1.2219008420490375e-05,0.08093897385327056,203000000000.0,Acier inoxydable
10,0.2510010031686676,7800,0.010062901892046606,0.005669434692227609,0.00021714532837227652,7.2420401329840726e-09,0.02510010031686676,203000000000.0,Acier inoxydable
10,0.7948599462283407,2500,0.032475549882411636,0.027661988885394014,0.0009094147672881347,4.1374892701255184e-07,0.07948599462283407,69000000000.0,Verre
10,0.12098181300438998,4510,0.0019289326753476584,0.0002485358976414936,1.1495122622408012e-05,1.0870222922706922e-11,0.012098181300438998,114000000000.0,Titane
10,0.8134328738934693,7800,0.0407400839867876,0.02124027896677671,0.0037969445660452007,2.0037462672870173e-06,0.08134328738934693,203000000000.0,Acier inoxydable
10,0.1144938906227227,8900,0.009549702352736297,0.007938838158778138,8.850389176514331e-05,3.412311054127212e-09,0.01144938906227227,124000000000.0,Cuivre
10,0.3746820090531163,8900,0.0322667639148272,0.012533608657994395,0.002777333491404645,8.319748264232035e-07,0.03746820090531163,124000000000.0,Cuivre
10,0.5767363387865176,7800,0.05587101411092478,0.007274055247866043,0.009640474491145143,7.65087842096394e-06,0.057673633878651764,203000000000.0,Acier inoxydable
10,0.8137073029940548,2500,0.054376946316631786,0.015043829454930257,0.0085782302233498,6.826489335028778e-06,0.08137073029940547,69000000000.0,Verre
10,0.31496443830673415,2500,0.01841959693295548,0.0031918690504305586,0.0010338777946325842,9.032720946059287e-08,0.03149644383067342,69000000000.0,Verre
10,0.9238259792118155,8900,0.03082813201032063,0.006953443353527784,0.002833789925878116,7.075435717101648e-07,0.09238259792118156,124000000000.0,Cuivre
10,0.8461456174462608,2400,0.05480558745312686,0.005361777975044663,0.00934593577565155,7.085156432905401e-06,0.08461456174462609,30000000000.0,Beton
10,0.6821854706697454,7800,0.05595149828261025,0.023678075072514945,0.008073638402312847,7.450396710022362e-06,0.06821854706697454,203000000000.0,Acier inoxydable
10,0.5186771035423883,2400,0.03172473769419846,0.020108945210171564,0.0018915193351939155,6.671524218954651e-07,0.05186771035423883,30000000000.0,Beton
10,0.9187511608591292,2500,0.0916830025549734,0.030383687198570184,0.023507295357437563,5.482454524651181e-05,0.09187511608591292,69000000000.0,Verre
10,0.7659830062546993,2700,0.021482456562815624,0.004260722176147838,0.0013928005561692118,1.6701408994586623e-07,0.07659830062546993,69000000000.0,Aluminium
10,0.5646460798255282,7800,0.04400407433345107,0.03432469460177486,0.0023818735494787894,1.854612027087584e-06,0.05646460798255282,203000000000.0,Acier inoxydable
10,0.28360335548907256,4510,0.014445249468248817,0.0007079700579118329,0.0006539665264334582,3.419696480996231e-08,0.028360335548907257,114000000000.0,Titane
10,0.16181848584986547,2400,0.0020854365365632352,0.0002317141159166866,1.349425293701903e-05,1.485291160429668e-11,0.016181848584986547,30000000000.0,Beton
10,0.9490322729811923,2500,0.0605861769497998,0.006736802823348802,0.011389216868427832,1.0580779930386224e-05,0.09490322729811923,69000000000.0,Verre
10,0.4829885966478753,7800,0.023287124775054607,0.013629071749255074,0.0011200989947788035,2.0386971565355467e-07,0.04829885966478753,203000000000.0,Acier inoxydable
10,0.1709553407876838,4510,0.015462101343527745,0.004181743872937902,0.0006961442473411712,4.465131155392425e-08,0.01709553407876838,114000000000.0,Titane
10,0.19735574030141456,7800,0.009787260954821585,0.007570578513871522,0.00012087848864633014,4.6267491422767256e-09,0.019735574030141458,203000000000.0,Acier inoxydable
10,0.9860182545053056,2700,0.02118351951249737,0.01267554753556278,0.0009050048588302834,1.3787997997058937e-07,0.09860182545053056,69000000000.0,Aluminium
10,0.7742388770865685,8900,0.01980723419752227,0.01020868595275425,0.0009051219273383822,1.1235816928356678e-07,0.07742388770865685,124000000000.0,Cuivre
10,0.8429264221283018,8900,0.04305191997541201,0.018989665631392053,0.0046899593056159,2.5959806637318852e-06,0.08429264221283018,124000000000.0,Cuivre
10,0.556141742149684,7800,0.024919390944562032,0.015197609818244974,0.001225248469458831,2.6096058343160243e-07,0.055614174214968407,203000000000.0,Acier inoxydable
10,0.43831353114138283,2700,0.02601127253526705,0.0030919229712968728,0.002095524959153693,3.594591672815656e-07,0.043831353114138286,69000000000.0,Aluminium
10,0.5141187940756972,4510,0.019638820779037516,0.011787587479834468,0.0007751442028851756,1.0166607271896378e-07,0.051411879407569715,114000000000.0,Titane
10,0.878220305725782,4510,0.03913821886464388,0.005148819175745038,0.004729007493418218,1.8423155253919205e-06,0.0878220305725782,114000000000.0,Titane
10,0.5310193328233365,8900,0.04366926855919221,0.022837449335268663,0.004352538153822637,2.6425936041150296e-06,0.053101933282333647,124000000000.0,Cuivre
10,0.7627764382948021,2700,0.03925001550820081,0.010541883930374921,0.004490694328504642,1.854314380620254e-06,0.07627764382948021,69000000000.0,Aluminium
10,0.92378777034791,2700,0.07724928772650622,0.008023214600189168,0.018545074274958096,2.796515800200403e-05,0.092378777034791,69000000000.0,Aluminium
10,0.36338371687320115,8900,0.021387809339626397,0.0032348910074832186,0.0014042098216824899,1.6425846481451456e-07,0.03633837168732011,124000000000.0,Cuivre
10,0.7402739381692499,2700,0.03866554299554857,0.028205412813851024,0.0021974777834483836,1.2583689118337062e-06,0.074027393816925,69000000000.0,Aluminium
10,0.681870289656622,2400,0.04662513785435261,0.008349104882455638,0.006610526467859018,3.707862528109635e-06,0.0681870289656622,30000000000.0,Beton
10,0.31222358554119967,8900,0.006857996605192141,0.004388173916412199,8.726102556584998e-05,1.446093811655427e-09,0.031222358554119967,124000000000.0,Cuivre
10,0.567351010896618,2500,0.013670245049075772,0.006958119031919059,0.00043498548191330807,2.5587044448992528e-08,0.0567351010896618,69000000000.0,Verre
10,0.5198003004343512,2700,0.01644665924311624,0.0097945697628154,0.0005483932827638711,5.023641627929125e-08,0.05198003004343512,69000000000.0,Aluminium
10,0.5476909708475584,2500,0.024980447511928645,0.01516364220831304,0.0012380599220438455,2.6431304224231467e-07,0.05476909708475584,69000000000.0,Verre
10,0.11331034263661585,8900,0.005525414288967283,0.004239586261760803,3.944618731245765e-05,4.783273739001254e-10,0.011331034263661586,124000000000.0,Cuivre
10,0.17989349566272428,4510,0.01042378859212708,0.008334375184548982,0.00012313019669738624,5.482900800744761e-09,0.017989349566272426,114000000000.0,Titane
10,0.38953363477731473,2400,0.03318008355403313,0.010696545554755337,0.0030991869893669025,9.416368545070364e-07,0.03895336347773147,30000000000.0,Beton
10,0.47539665491493444,4510,0.019969213718957157,0.00969379558773809,0.0009575568868148386,1.1795644627762462e-07,0.047539665491493445,114000000000.0,Titane
10,0.2004776698956809,2500,0.01112519023592829,0.006666896969923713,0.00024919848870862837,1.0479878781108536e-08,0.02004776698956809,69000000000.0,Verre
10,0.6078051731866326,7850,0.03133569590196391,0.010287695852909728,0.0027523152428653498,7.484663435958574e-07,0.06078051731866326,210000000000.0,Acier de construction
10,0.6950393144414605,4510,0.05527804837436648,0.0044306163644132705,0.009537976677724684,7.333018212167874e-06,0.06950393144414604,114000000000.0,Titane
10,0.8132579756870614,2400,0.047169637319367325,0.03942692415541089,0.0021064137985867923,1.9902751114731067e-06,0.08132579756870614,30000000000.0,Beton
10,0.10435060927632472,8900,0.005167849974009423,0.004625282329632438,1.669265378075994e-05,2.0072878605664592e-10,0.010435060927632472,124000000000.0,Cuivre
10,0.6121026191884913,7800,0.03184976431805282,0.003909164387446512,0.0031388466531339213,8.080090096983471e-07,0.06121026191884913,203000000000.0,Acier inoxydable
10,0.10936601840233577,2500,0.0035796214414270354,0.0004603301989797681,3.9589677602897955e-05,1.289197623672737e-10,0.010936601840233578,69000000000.0,Verre
10,0.40607276637777345,2500,0.00843413344033659,0.0013755046156049028,0.00021753202444322817,3.971407112844669e-09,0.04060727663777734,69000000000.0,Verre
10,0.766156073771731,2500,0.06277375022654433,0.009517621037625512,0.012095001677283041,1.218912748315564e-05,0.0766156073771731,69000000000.0,Verre
10,0.5315567878616153,7800,0.02461166527459112,0.0146950411196239,0.0012245608791930961,2.51548775700987e-07,0.05315567878616153,203000000000.0,Acier inoxydable
10,0.4089263187423946,2400,0.021800992892873062,0.006012577078551738,0.0013795745185747172,1.7639045765639383e-07,0.04089263187423946,30000000000.0,Beton
10,0.4541888907222347,2400,0.014000664620542173,0.0025456925684119894,0.0005954513742453944,3.014460084631571e-08,0.04541888907222347,30000000000.0,Beton
10,0.1710157773894792,2700,0.013699545724693233,0.0057671280292536636,0.00048511778634483655,2.679515575051656e-08,0.01710157773894792,69000000000.0,Aluminium
10,0.37869920305274785,7800,0.021163087137949364,0.001513684350241431,0.001399846615631012,1.5754136196782475e-07,0.037869920305274786,203000000000.0,Acier inoxydable
10,0.6339089815590778,7850,0.008734088796735425,0.007552761700177285,6.044454993297082e-05,2.0147455418920337e-09,0.06339089815590779,210000000000.0,Acier de construction
10,0.4237820107172229,2500,0.02571825706877566,0.012196472431611375,0.0016106154069765737,3.2622317930773306e-07,0.042378201071722285,69000000000.0,Verre
10,0.7947322285582531,7850,0.03062921381016985,0.004913833805657013,0.002871425034633516,6.907891304298278e-07,0.07947322285582531,210000000000.0,Acier de construction
10,0.9621441200943109,2700,0.07247601299180516,0.034570173096715284,0.012747563828126184,2.0548656450736275e-05,0.0962144120094311,69000000000.0,Aluminium
10,0.9209544978550139,4510,0.011097993722259537,0.0026476467457046226,0.0003649130498642577,1.1875684493574152e-08,0.0920954497855014,114000000000.0,Titane
10,0.3082221021823442,7800,0.004711315539843343,0.002411695894863028,5.145996947519353e-05,3.6038408778467505e-10,0.03082221021823442,203000000000.0,Acier inoxydable
10,0.3659032882477038,7800,0.0231211730662572,0.009328177111997212,0.001406094422931626,2.1850831497265565e-07,0.03659032882477038,203000000000.0,Acier inoxydable
10,0.424050978551758,4510,0.025180539963862755,0.0033324860412639523,0.0019570681172521903,3.156579904082274e-07,0.0424050978551758,114000000000.0,Titane
10,0.8586237943927136,4510,0.04389025313675185,0.0059738257497705775,0.005939707839384764,2.9134874502575405e-06,0.08586237943927136,114000000000.0,Titane
10,0.6844874787315526,8900,0.06114348853878729,0.03683983337238036,0.007481240675047965,9.530538617237051e-06,0.06844874787315526,124000000000.0,Cuivre
10,0.7188220712210152,2700,0.0353111174630775,0.013622296450778778,0.003334197591605944,1.1940111475273132e-06,0.07188220712210151,69000000000.0,Aluminium
10,0.26326837183035745,2500,0.02517406449711427,0.011042111979122969,0.0016078837276510603,3.037540619843053e-07,0.026326837183035745,69000000000.0,Verre
10,0.5557731024429651,4510,0.035037447378197625,0.019673039736068872,0.0026408046460664044,1.0659946051027964e-06,0.055577310244296504,114000000000.0,Titane
10,0.5671450745828417,4510,0.034695651798625715,0.016599907727477277,0.002916124686855511,1.078488757448041e-06,0.05671450745828417,114000000000.0,Titane
10,0.2832445705277289,7850,0.009624626436763897,0.0008196187838086524,0.00028890607262943845,6.739110371872193e-09,0.028324457052772888,210000000000.0,Acier de construction
10,0.11822552223960375,7850,0.007616958785626426,0.0003810188940643296,0.00018181303269632678,2.6437086066730572e-09,0.011822552223960375,210000000000.0,Acier de construction
10,0.918125921682183,8900,0.07933043898941558,0.0022327256865909864,0.01975538228376284,3.110634890965354e-05,0.0918125921682183,124000000000.0,Cuivre
10,0.34712364564362863,2400,0.016423877679323462,0.008105419385068948,0.000641029209189289,5.375696291883713e-08,0.034712364564362864,30000000000.0,Beton
10,0.9151940932973636,2700,0.045263536374231306,0.036999880291214884,0.0021356439527756834,1.8247896921297258e-06,0.09151940932973636,69000000000.0,Aluminium
10,0.3863677619102338,8900,0.025486147050057337,0.020753838436872302,0.0006874492156583583,1.856569178964666e-07,0.03863677619102338,124000000000.0,Cuivre
10,0.20119827475388274,4510,0.009396067474268443,0.002720569733731519,0.0002541064158409676,6.078707230897191e-09,0.020119827475388274,114000000000.0,Titane
10,0.17568133499162253,4510,0.012388148601159695,0.0015521208906551503,0.0004745600217329946,1.849304703491193e-08,0.017568133499162253,114000000000.0,Titane
10,0.11999195057144463,2700,0.005873458060924638,0.004683295066334596,3.947177722225095e-05,5.568556192185199e-10,0.011999195057144463,69000000000.0,Aluminium
10,0.7586452399915106,7800,0.016581403836704478,0.011294168094771951,0.00046302275436652335,4.659180196160747e-08,0.07586452399915106,203000000000.0,Acier inoxydable
10,0.6243567886363914,7850,0.023309609269046558,0.017452151367104995,0.0007500875948207821,1.5900271917893724e-07,0.06243567886363914,210000000000.0,Acier de construction
10,0.6684076339156431,7850,0.03953258698898687,0.011201147821637808,0.004515598741691949,1.9059113442585093e-06,0.0668407633915643,210000000000.0,Acier de construction
10,0.9017827837831999,4510,0.08496081313623322,0.027700871116545085,0.02026641894631484,4.046027412847651e-05,0.09017827837831999,114000000000.0,Titane
10,0.8722299188141032,2500,0.04557792971357283,0.035452716123453264,0.0025775278496109797,2.1485258912085656e-06,0.08722299188141032,69000000000.0,Verre
10,0.4988292984457712,4510,0.0053253983353728175,0.0006961106362111118,8.7572829567883e-05,6.31497251158998e-10,0.049882929844577116,114000000000.0,Titane
10,0.7454445608282118,2400,0.06688143304788711,0.03956301912417336,0.009135417184750258,1.379073115918058e-05,0.07454445608282118,30000000000.0,Beton
10,0.14254501226971988,7800,0.0038183005391660522,0.0030096698911094254,1.7345694851454177e-05,1.0250235367494182e-10,0.014254501226971989,203000000000.0,Acier inoxydable
10,0.5155876863671179,2400,0.04983700286725624,0.0289551788292762,0.005168939279521902,4.292971074677624e-06,0.05155876863671179,30000000000.0,Beton
10,0.7969714775042991,2700,0.0590063739610002,0.0017553617382926373,0.01092856685948036,9.521058873248613e-06,0.07969714775042991,69000000000.0,Aluminium
10,0.8951507883968798,7800,0.011520158907063906,0.006006678228263237,0.00030358428091773533,1.2810819841111763e-08,0.08951507883968798,203000000000.0,Acier inoxydable
10,0.5365784941217812,2700,0.04349546293179667,0.03849904399440232,0.0012870442450908552,1.08563201545479e-06,0.05365784941217812,69000000000.0,Aluminium
10,0.6632390597288743,7800,0.012333898278676526,0.003964622362316085,0.0004285346519027131,1.7981665094904696e-08,0.06632390597288743,203000000000.0,Acier inoxydable
10,0.4581215566249178,2700,0.005627855408568357,0.004569921336077947,3.38933094763585e-05,4.4533213710419755e-10,0.045812155662491784,69000000000.0,Aluminium
10,0.7089074123658976,4510,0.021386873160867542,0.002422092433693303,0.0014185290229439171,1.6428866775088413e-07,0.07089074123658975,114000000000.0,Titane
10,0.27876146606011876,2500,0.01244760506947327,0.0024143850997796483,0.00046845424232108554,1.882859627902315e-08,0.027876146606011877,69000000000.0,Verre
10,0.5936431217548488,2400,0.013590928973748403,0.011154531144037553,0.0001894059466672017,1.463809252838395e-08,0.05936431217548488,30000000000.0,Beton
10,0.1438645987842419,7800,0.00904200612981575,0.00198166965141709,0.0002445128587659979,5.23776431866551e-09,0.01438645987842419,203000000000.0,Acier inoxydable
10,0.6519518490169173,7800,0.00812295898676882,0.007331900150887282,3.840817834695944e-05,1.1497413534503815e-09,0.06519518490169172,203000000000.0,Acier inoxydable
10,0.8052681022973547,8900,0.03233902362101383,0.028067535815420732,0.0008106122153604175,3.7158444001139504e-07,0.08052681022973547,124000000000.0,Cuivre
10,0.9709956014891193,7850,0.09127488250402496,0.0706568348717947,0.010488885224556741,3.4937145880049815e-05,0.09709956014891194,210000000000.0,Acier de construction
10,0.8987547420669657,8900,0.017715730609694155,0.000801809179810734,0.000983960054867988,7.736140162680502e-08,0.08987547420669657,124000000000.0,Cuivre
10,0.7047455657517513,7850,0.025377456056163972,0.012131948343721125,0.0015608409503842671,3.0873412400356894e-07,0.07047455657517512,210000000000.0,Acier de construction
10,0.35171911312502147,2400,0.03502444887248368,0.015120435739645928,0.003135574750223661,1.14083152238054e-06,0.03517191131250215,30000000000.0,Beton
10,0.35751838210681364,8900,0.014634686800638638,0.00717290006157246,0.000511211148388664,3.39475582007297e-08,0.03575183821068136,124000000000.0,Cuivre
10,0.13860390744137016,2500,0.013401310993484348,0.0040922314198623706,0.0005116045257116126,2.5112299272049e-08,0.013860390744137016,69000000000.0,Verre
10,0.8932978093774423,2500,0.07685817878428289,0.06771960883435023,0.00415077973606045,1.088866272371631e-05,0.08932978093774423,69000000000.0,Verre
10,0.6049533615526521,7850,0.03512395163688367,0.030448966824252306,0.000963062761263794,5.202541020204119e-07,0.060495336155265214,210000000000.0,Acier de construction
10,0.4313221344350311,8900,0.021420962002221284,0.012974274926728011,0.0009127137290939704,1.4311109927293626e-07,0.04313221344350311,124000000000.0,Cuivre
10,0.34431502656109425,4510,0.008825514503078521,0.0014938358708439748,0.000237687121635124,4.760947433689733e-09,0.034431502656109426,114000000000.0,Titane
10,0.12367833472235039,2700,0.005380044191562187,0.0008712541094964939,8.854827639118046e-05,6.575585978746003e-10,0.01236783347223504,69000000000.0,Aluminium
10,0.6769654556739529,7850,0.05014700570459133,0.024458514284713264,0.006020872562576371,4.685655417715563e-06,0.0676965455673953,210000000000.0,Acier de construction
10,0.19424961561059095,2700,0.007548203784752563,0.0009005694541604844,0.00017644552516963598,2.549038176141005e-09,0.019424961561059096,69000000000.0,Aluminium
10,0.18045742834194062,2500,0.005036731952172571,0.0037371608495187047,3.582137419469628e-05,3.522587964609361e-10,0.01804574283419406,69000000000.0,Verre
10,0.5473473458654728,2700,0.016959911193481204,0.012577304763481942,0.00040667914568798426,4.53271544568308e-08,0.05473473458654728,69000000000.0,Aluminium
10,0.1733342008909264,2400,0.00987850144192106,0.007554775755625271,0.0001272664022658181,4.92073722719837e-09,0.01733342008909264,30000000000.0,Beton
10,0.6302768582983611,7800,0.06069696579051501,0.023256674983630626,0.009874807102490753,1.0430251640081412e-05,0.06302768582983612,203000000000.0,Acier inoxydable
10,0.7157163867768797,4510,0.015829758301990095,0.014293982679393512,0.0001453404655924208,1.6528814972207075e-08,0.07157163867768797,114000000000.0,Titane
