NbElts,L_tot,rho,r,S,I,L,E,Mat
10,0.3618663378887481,4510,0.024554326388241544,0.0018941131600046337,2.854972826285446e-07,0.03618663378887481,114000000000.0,Titane
10,0.16075049340778524,8900,0.01024150565693995,0.00032951674664785907,8.640624222662756e-09,0.016075049340778524,124000000000.0,Cuivre
10,0.8994774502224515,4510,0.033938614697028455,0.0036185793076131314,1.0419966597613886e-06,0.08994774502224515,114000000000.0,Titane
10,0.985155163524865,2500,0.07062637896569783,0.015670532466359736,1.954148857416596e-05,0.0985155163524865,69000000000.0,Verre
10,0.6309427831614048,7800,0.006834602929768362,0.00014674943894336695,1.7137325080628454e-09,0.06309427831614048,203000000000.0,Acier inoxydable
10,0.3681892808842372,8900,0.013610584180437127,0.000581973761335845,2.695236908709165e-08,0.03681892808842372,124000000000.0,Cuivre
10,0.38626161325928854,4510,0.034761362454187116,0.00379615077042776,1.1467718973171603e-06,0.03862616132592885,114000000000.0,Titane
10,0.6635269531519415,2700,0.06621252849038725,0.013773052988241101,1.5095606714013092e-05,0.06635269531519415,69000000000.0,Aluminium
10,0.5319624341451671,7850,0.047849787474916,0.007192997329880675,4.117275558350146e-06,0.05319624341451671,210000000000.0,Acier de construction
10,0.4506684026196811,2700,0.02473777857120328,0.001922521778932567,2.941254960478918e-07,0.04506684026196811,69000000000.0,Aluminium
10,0.18857595357641277,7800,0.016006166216881907,0.00080486773450236,5.155124657096522e-08,0.018857595357641276,203000000000.0,Acier inoxydable
10,0.2551621117933082,2700,0.012946094459812272,0.0005265352068443445,2.2062004420737405e-08,0.02551621117933082,69000000000.0,Aluminium
10,0.7246367025982603,8900,0.012443432239377675,0.000486441083411969,1.8830013445618642e-08,0.07246367025982603,124000000000.0,Cuivre
10,0.7966990578915049,2700,0.04462216190407827,0.006255342417621614,3.1138114545964823e-06,0.07966990578915048,69000000000.0,Aluminium
10,0.6327407560191728,4510,0.02958280010480171,0.002749339872954348,6.015157414169657e-07,0.06327407560191728,114000000000.0,Titane
10,0.3023106093013195,7800,0.009560352679840721,0.00028714264724458957,6.561234138074593e-09,0.030231060930131948,203000000000.0,Acier inoxydable
10,0.6304025526382496,8900,0.05213689500338026,0.008539652516554226,5.803240039742357e-06,0.06304025526382497,124000000000.0,Cuivre
10,0.20426011368846023,2700,0.014181036014036504,0.0006317798823103002,3.176301510922543e-08,0.020426011368846024,69000000000.0,Aluminium
10,0.3422494588703069,8900,0.023424035385005995,0.0017237461277002388,2.3644859792423772e-07,0.03422494588703069,124000000000.0,Cuivre
10,0.5122326618622393,2500,0.03478661291465534,0.0038016677791005036,1.1501075645609532e-06,0.05122326618622393,69000000000.0,Verre
10,0.9831189503722204,2700,0.011438414664032653,0.0004110375948261071,1.344476536187587e-08,0.09831189503722204,69000000000.0,Aluminium
10,0.6540154161264451,7850,0.05666884270815406,0.010088777864810904,8.099668705393259e-06,0.06540154161264451,210000000000.0,Acier de construction
10,0.316306910022738,2500,0.004839849658182104,7.358912094951531e-05,4.3094055462079436e-10,0.031630691002273795,69000000000.0,Verre
10,0.29116686042671136,2400,0.008297549822983231,0.0002162965589612123,3.7229684571774796e-09,0.029116686042671137,30000000000.0,Beton
10,0.44129066278370843,7850,0.029234899466656673,0.002685054357161985,5.737151260425572e-07,0.04412906627837084,210000000000.0,Acier de construction
10,0.3962712830145029,7850,0.009521656958624482,0.00028482291996854357,6.4556504203934236e-09,0.039627128301450286,210000000000.0,Acier de construction
10,0.696132086504038,8900,0.06901506953687393,0.014963656580962627,1.7818272685442722e-05,0.0696132086504038,124000000000.0,Cuivre
10,0.6786573283796045,2400,0.014831693818397756,0.0006910848549506981,3.800606327784825e-08,0.06786573283796045,30000000000.0,Beton
10,0.528528838727196,7850,0.041260722547434084,0.005348395695612639,2.276340352731715e-06,0.0528528838727196,210000000000.0,Acier de construction
10,0.28833285948839693,2700,0.0280916195934194,0.0024791535721442825,4.890992493292134e-07,0.028833285948839694,69000000000.0,Aluminium
10,0.6551818691287457,7850,0.011290393636919598,0.0004004682041292058,1.2762219692551192e-08,0.06551818691287456,210000000000.0,Acier de construction
10,0.10611422683068653,7850,0.0018996904894049832,1.1337454826809955e-05,1.022871964344903e-11,0.010611422683068653,210000000000.0,Acier de construction
10,0.7836465604495915,2700,0.008920170172435566,0.000249974755290089,4.9725875672437695e-09,0.07836465604495915,69000000000.0,Aluminium
10,0.9801220098576655,8900,0.0898640033556305,0.025370054307512113,5.121921637665598e-05,0.09801220098576655,124000000000.0,Cuivre
10,0.834532345400478,2500,0.059812441101003685,0.01123913602983536,1.0052081271007859e-05,0.0834532345400478,69000000000.0,Verre
10,0.5073090320054129,7800,0.03268097845090303,0.0033553665747337266,8.959217578682302e-07,0.050730903200541286,203000000000.0,Acier inoxydable
10,0.24674218379725882,8900,0.016831931097525035,0.0008900568809485426,6.304137253588765e-08,0.02467421837972588,124000000000.0,Cuivre
10,0.8197193759703796,8900,0.014283260274592488,0.000640921105271473,3.268882287404623e-08,0.08197193759703796,124000000000.0,Cuivre
10,0.4740829087295537,2700,0.009686061871173064,0.00029474357738930394,6.913195470534414e-09,0.04740829087295537,69000000000.0,Aluminium
10,0.6555586259101156,2400,0.06248886721608403,0.012267474858430044,1.197568844820256e-05,0.06555586259101157,30000000000.0,Beton
10,0.7553557536100215,4510,0.04749684080874098,0.007087275591271794,3.997134641981784e-06,0.07553557536100215,114000000000.0,Titane
10,0.9069090970449224,4510,0.09055700357886534,0.02576285328583121,5.2817526221043336e-05,0.09069090970449224,114000000000.0,Titane
10,0.7370979344102863,2400,0.05086870676171202,0.008129264719459461,5.258872820727987e-06,0.07370979344102863,30000000000.0,Beton
10,0.43493247624132836,4510,0.03989172762651598,0.004999373258891808,1.9889380751800363e-06,0.043493247624132834,114000000000.0,Titane
10,0.4111236737153836,8900,0.01184459435172437,0.00044074790462491476,1.545861739978288e-08,0.04111236737153836,124000000000.0,Cuivre
10,0.12055813741228065,8900,0.006635484620831716,0.00013832324431127378,1.522581221258374e-09,0.012055813741228065,124000000000.0,Cuivre
10,0.13803202429239486,2500,0.0054881463695095455,9.462398712859895e-05,7.125127226378447e-10,0.013803202429239486,69000000000.0,Verre
10,0.7664208599672983,7850,0.06586906605654315,0.013630534430388629,1.4784815326528103e-05,0.07664208599672982,210000000000.0,Acier de construction
10,0.9256842035505988,7800,0.025465511507716417,0.0020372985712897424,3.3029309702488724e-07,0.09256842035505988,203000000000.0,Acier inoxydable
10,0.137490354860482,7850,0.01276699958223172,0.000512067910572503,2.0866290919230587e-08,0.0137490354860482,210000000000.0,Acier de construction
10,0.7586615176381325,2500,0.061810697181940155,0.012002650410648978,1.1464218373094566e-05,0.07586615176381326,69000000000.0,Verre
10,0.8453461889860406,7800,0.024747857221770912,0.0019240886433402483,2.9460511877634994e-07,0.08453461889860406,203000000000.0,Acier inoxydable
10,0.20226738830713306,7800,0.018471713181681032,0.0010719245699748045,9.143628808804351e-08,0.020226738830713305,203000000000.0,Acier inoxydable
10,0.13089823375172166,2400,0.006044336276174811,0.00011477494920904913,1.0482970278536214e-09,0.013089823375172166,30000000000.0,Beton
10,0.8015150707746933,2700,0.07051701255991293,0.015622037756954026,1.9420727843314733e-05,0.08015150707746933,69000000000.0,Aluminium
10,0.12699561977505316,7850,0.002521283901396701,1.9970703981753612e-05,3.1737804793939556e-11,0.012699561977505316,210000000000.0,Acier de construction
10,0.9193613609356869,7850,0.07448625999457285,0.017430193559164534,2.41765627350498e-05,0.09193613609356868,210000000000.0,Acier de construction
10,0.5634231047881297,2500,0.01919328779412028,0.001157307115919184,1.0658286323552625e-07,0.056342310478812975,69000000000.0,Verre
10,0.8707842717868803,4510,0.07958697104971879,0.019899117921871594,3.1510680865649784e-05,0.08707842717868804,114000000000.0,Titane
10,0.8111648407670267,2700,0.06167518358121698,0.01195007894784802,1.1364012031972273e-05,0.08111648407670266,69000000000.0,Aluminium
10,0.4369593868784598,7800,0.01527111041086446,0.000732640811055929,4.271420718813982e-08,0.04369593868784598,203000000000.0,Acier inoxydable
10,0.7669652985243894,2400,0.017931119082650313,0.001010100677082141,8.11931630184401e-08,0.07669652985243894,30000000000.0,Beton
10,0.44022415229200873,7850,0.024249647499563334,0.0018473991207220738,2.7158864050570837e-07,0.044022415229200876,210000000000.0,Acier de construction
10,0.3015222557216959,7800,0.02017975635186406,0.0012793274230429317,1.3024274912594813e-07,0.030152225572169587,203000000000.0,Acier inoxydable
10,0.9523224830996614,2700,0.06651617195438211,0.013899666091144592,1.537442459516121e-05,0.09523224830996614,69000000000.0,Aluminium
10,0.32372060933983804,2400,0.025131618290105684,0.00198422438414273,3.133081561455581e-07,0.0323720609339838,30000000000.0,Beton
10,0.1256134382104244,8900,0.007531873093509683,0.00017821976243609348,2.5275622291836506e-09,0.01256134382104244,124000000000.0,Cuivre
10,0.11739527065064576,2700,0.006564832661785283,0.00013539330617070065,1.4587622726076904e-09,0.011739527065064575,69000000000.0,Aluminium
10,0.31244974887348625,2700,0.024827643800279787,0.0019365150861750423,2.984227343015356e-07,0.031244974887348627,69000000000.0,Aluminium
10,0.6438564777801187,8900,0.013832477554642631,0.0006011042810942254,2.8753437873058584e-08,0.06438564777801187,124000000000.0,Cuivre
10,0.3117034218286977,7800,0.017549531683333123,0.0009675667507432784,7.449926839450028e-08,0.03117034218286977,203000000000.0,Acier inoxydable
10,0.60840889631106,4510,0.047582091852104054,0.007112740016233148,4.025909476258452e-06,0.060840889631105996,114000000000.0,Titane
10,0.826539825496367,7850,0.020141801985416572,0.0012745195949882817,1.2926566053630042e-07,0.0826539825496367,210000000000.0,Acier de construction
10,0.9919051387805016,7800,0.04172655013916685,0.005469842634768495,2.3808925717138647e-06,0.09919051387805015,203000000000.0,Acier inoxydable
10,0.45323652322839014,2400,0.019878000578695754,0.001241352921028911,1.2262546775329142e-07,0.04532365232283901,30000000000.0,Beton
10,0.6303003770206967,2500,0.055620510230700825,0.00971896033583211,7.516743927760938e-06,0.06303003770206968,69000000000.0,Verre
10,0.7443737359343553,8900,0.053440655240069156,0.008972085871184489,6.405853157627356e-06,0.07443737359343552,124000000000.0,Cuivre
10,0.1582161978350835,8900,0.0031080594207605504,3.034788984656527e-05,7.329040710345355e-11,0.01582161978350835,124000000000.0,Cuivre
10,0.8205059550294421,4510,0.009071995913363442,0.00025855656209359043,5.319873004960375e-09,0.08205059550294422,114000000000.0,Titane
10,0.11276945674852003,7800,0.009185147839809601,0.0002650465615461466,5.590291894396565e-09,0.011276945674852002,203000000000.0,Acier inoxydable
10,0.2486762934143634,4510,0.02429857030807167,0.0018548607650702878,2.737869639039437e-07,0.02486762934143634,114000000000.0,Titane
10,0.4707205724249638,2700,0.012119597195965446,0.00046145169398742144,1.6945041047933446e-08,0.04707205724249638,69000000000.0,Aluminium
10,0.5059828421351549,7800,0.03320063653609298,0.003462921870310052,9.542793418943895e-07,0.05059828421351549,203000000000.0,Acier inoxydable
10,0.6411728546652724,2500,0.03985405053260191,0.004989934063619007,1.98143463402341e-06,0.06411728546652724,69000000000.0,Verre
10,0.15744812282272616,2400,0.001986087792714717,1.2392152715272105e-05,1.2220350141762625e-11,0.015744812282272615,30000000000.0,Beton
10,0.5577457004074958,4510,0.04682462469353523,0.0068880847653737766,3.7756097755671537e-06,0.05577457004074958,114000000000.0,Titane
10,0.49250239066474366,7850,0.04079833082444941,0.005229192903861434,2.1760028623180334e-06,0.04925023906647437,210000000000.0,Acier de construction
10,0.840241086186472,2500,0.05433982774705683,0.009276547816283861,6.8479867440380476e-06,0.0840241086186472,69000000000.0,Verre
10,0.1823577623521107,2400,0.00436517565490064,5.9862289313675593e-05,2.8516536650442734e-10,0.01823577623521107,30000000000.0,Beton
10,0.7128365473497973,2400,0.03079365615898072,0.0029790129078492286,7.0621169607967e-07,0.07128365473497973,30000000000.0,Beton
10,0.6435143050612069,7800,0.05061239251964207,0.00804754859257892,5.153678841519793e-06,0.06435143050612069,203000000000.0,Acier inoxydable
10,0.33261126981660616,7850,0.02464129069982118,0.0019075537195301035,2.895634152899518e-07,0.033261126981660616,210000000000.0,Acier de construction
10,0.9107627607601552,7800,0.08494991174669889,0.022671264132855622,4.090172358870197e-05,0.09107627607601551,203000000000.0,Acier inoxydable
10,0.5493754200333906,2500,0.010330416140490255,0.0003352629065818062,8.944604610120586e-09,0.05493754200333906,69000000000.0,Verre
10,0.5549182118511597,4510,0.03725771364710965,0.004360961712035914,1.5134033236384088e-06,0.055491821185115975,114000000000.0,Titane
10,0.7574046553627412,2400,0.05377509940163208,0.009084736105198195,6.567722107987537e-06,0.07574046553627412,30000000000.0,Beton
10,0.9919089497171227,2700,0.014648010157677433,0.0006740733194052692,3.6158000896045455e-08,0.09919089497171227,69000000000.0,Aluminium
10,0.45675976152293285,7850,0.03530132394712149,0.003915000841978475,1.2197023359456111e-06,0.04567597615229328,210000000000.0,Acier de construction
10,0.22553484465874032,7800,0.006019746544723056,0.00011384298771600794,1.031342003975111e-09,0.022553484465874032,203000000000.0,Acier inoxydable
10,0.6538712397476806,2700,0.05196276169131976,0.008482704181640927,5.726098047037259e-06,0.06538712397476806,69000000000.0,Aluminium
10,0.9059617308457991,7850,0.07174319331702633,0.01617004689685418,2.0807154640791033e-05,0.09059617308457991,210000000000.0,Acier de construction
10,0.8876871056952709,2700,0.0372286069893609,0.004354150588863706,1.5086796285348107e-06,0.08876871056952709,69000000000.0,Aluminium
10,0.8648098535552445,4510,0.029242686003365787,0.0026864848432564684,5.743265923416168e-07,0.08648098535552445,114000000000.0,Titane
10,0.4064915159241168,4510,0.013701155234417913,0.0005897449715062502,2.7676975484034303e-08,0.040649151592411684,114000000000.0,Titane
10,0.4181256378701649,7800,0.04136218655708601,0.005374732457399583,2.298814023168749e-06,0.04181256378701649,203000000000.0,Acier inoxydable
10,0.3677578057971974,7850,0.009547328830639929,0.000286360844437417,6.525554254560102e-09,0.03677578057971974,210000000000.0,Acier de construction
10,0.835116725772896,8900,0.03413993732928623,0.0036616372014742164,1.066941872611932e-06,0.0835116725772896,124000000000.0,Cuivre
10,0.3132916629480434,7800,0.017641827143235384,0.0009777706519994531,7.607888365308961e-08,0.03132916629480434,203000000000.0,Acier inoxydable
10,0.4123598580443909,2700,0.021346569728606386,0.0014315484970992992,1.630805872624479e-07,0.04123598580443909,69000000000.0,Aluminium
10,0.20823434951695471,7850,0.007013323827875923,0.00015452461029203475,1.900139341634631e-09,0.02082343495169547,210000000000.0,Acier de construction
10,0.7797108683721496,2500,0.07736093975692161,0.01880153667806129,2.813045964540898e-05,0.07797108683721496,69000000000.0,Verre
10,0.6421157219559644,4510,0.01753962991131535,0.0009664752204657539,7.433127515012108e-08,0.06421157219559645,114000000000.0,Titane
10,0.8567357787389078,2700,0.06898465706265508,0.01495047158951378,1.7786885936139248e-05,0.08567357787389078,69000000000.0,Aluminium
10,0.4181831537708156,2500,0.02197200300252787,0.0015166632797083317,1.8304947184887212e-07,0.04181831537708156,69000000000.0,Verre
10,0.1060609776342358,2500,0.007277599878383155,0.00016638961681278617,2.2031424531973073e-09,0.01060609776342358,69000000000.0,Verre
10,0.6729168399236193,8900,0.027371229370044534,0.002353631570195759,4.408258946216545e-07,0.06729168399236193,124000000000.0,Cuivre
10,0.6183648604715725,4510,0.053759485898932986,0.009079461397717488,6.560097724512789e-06,0.061836486047157246,114000000000.0,Titane
10,0.15266947608620468,2500,0.014358632783744107,0.0006477032111386236,3.3384297073007995e-08,0.015266947608620468,69000000000.0,Verre
10,0.2548098469063097,7800,0.012447431044879033,0.0004867537778187559,1.8854229872076163e-08,0.02548098469063097,203000000000.0,Acier inoxydable
10,0.4934755136447875,4510,0.03648971571681031,0.004183028585938521,1.3924249640373293e-06,0.04934755136447875,114000000000.0,Titane
10,0.5999761048711967,8900,0.016048541727176884,0.000809135068523213,5.209933553654396e-08,0.05999761048711967,124000000000.0,Cuivre
10,0.2564775230674803,2500,0.016739765876114955,0.0008803363443928508,6.167191013556535e-08,0.02564775230674803,69000000000.0,Verre
10,0.17063700724688574,2700,0.002134877626108732,1.4318444623576844e-05,1.6314802637140875e-11,0.017063700724688574,69000000000.0,Aluminium
10,0.7146930370753654,7850,0.021318322640477685,0.0014277623785178134,1.622191062216096e-07,0.07146930370753654,210000000000.0,Acier de construction
10,0.601955839736036,7800,0.0404112905080863,0.005130448256281984,2.094598362418991e-06,0.0601955839736036,203000000000.0,Acier inoxydable
10,0.6058587724317683,4510,0.02523214520621998,0.0020001299970311467,3.1835126686877705e-07,0.060585877243176836,114000000000.0,Titane
10,0.7442994676800914,7850,0.06481228034527343,0.013196673637490768,1.385859134979243e-05,0.07442994676800914,210000000000.0,Acier de construction
10,0.30888677973260414,8900,0.018933258589250185,0.001126161317529541,1.0092327785165723e-07,0.030888677973260413,124000000000.0,Cuivre
10,0.6416360399764158,7800,0.044961311023565,0.006350790775598253,3.2095618307912397e-06,0.06416360399764158,203000000000.0,Acier inoxydable
10,0.9246759785578343,7800,0.08470031139009374,0.02253823415788137,4.042312729301871e-05,0.09246759785578343,203000000000.0,Acier inoxydable
10,0.506787171208493,4510,0.043349156596475286,0.005903521879746847,2.773399866531552e-06,0.0506787171208493,114000000000.0,Titane
10,0.3984949263901938,2500,0.025250354074256028,0.0020030178406308186,3.192712194323535e-07,0.03984949263901938,69000000000.0,Verre
10,0.9214220535141348,7800,0.030100732399030265,0.002846452875908726,6.44760068234088e-07,0.09214220535141347,203000000000.0,Acier inoxydable
10,0.8940467030350208,7800,0.0783477235628769,0.01928424486300973,2.9593437226145462e-05,0.08940467030350208,203000000000.0,Acier inoxydable
10,0.5511882353859292,2400,0.0286098003048175,0.002571458534620961,5.261979928969479e-07,0.05511882353859292,30000000000.0,Beton
10,0.9307738798601496,2400,0.011637648054738917,0.0004254811368559537,1.44062437258832e-08,0.09307738798601496,30000000000.0,Beton
10,0.44235914451696445,2500,0.009992182894577767,0.0003136682941133761,7.829452254063789e-09,0.044235914451696445,69000000000.0,Verre
10,0.3435391089744665,2700,0.007056826041912883,0.00015644752471516467,1.94772450539811e-09,0.034353910897446646,69000000000.0,Aluminium
10,0.4146695102980662,2400,0.03142035183211721,0.003101501248013403,7.654803671345674e-07,0.04146695102980662,30000000000.0,Beton
10,0.3422700181039504,2700,0.018526695310089027,0.0010783153587466349,9.252982015190861e-08,0.03422700181039504,69000000000.0,Aluminium
10,0.9273489637557157,7800,0.048319920948454685,0.007335036898969574,4.28148810506723e-06,0.09273489637557157,203000000000.0,Acier inoxydable
10,0.451822934991282,7800,0.017927046769679638,0.0010096419238977653,8.111942944983439e-08,0.0451822934991282,203000000000.0,Acier inoxydable
10,0.7434649379991644,2400,0.020609007613194223,0.0013343324013362864,1.4168314877021118e-07,0.07434649379991644,30000000000.0,Beton
10,0.3463826894988177,7800,0.013126321107430871,0.0005412973749608889,2.3316425810706598e-08,0.03463826894988177,203000000000.0,Acier inoxydable
10,0.23086656771475172,4510,0.020978440369518864,0.001382599094278052,1.5211872338972644e-07,0.023086656771475172,114000000000.0,Titane
10,0.7503473740311477,8900,0.026431768017046928,0.002194837140884761,3.8334935542189196e-07,0.07503473740311477,124000000000.0,Cuivre
10,0.9873976298797777,4510,0.025417814373762355,0.002029673961072026,3.2782547281762526e-07,0.09873976298797778,114000000000.0,Titane
10,0.6282385997344327,7800,0.05648665579788575,0.010024012516489983,7.996010145994878e-06,0.06282385997344328,203000000000.0,Acier inoxydable
10,0.3370853563126951,2700,0.01858598299021429,0.0010852278823444402,9.371994450585892e-08,0.03370853563126951,69000000000.0,Aluminium
10,0.35774709005254013,2700,0.011396870747912608,0.00040805726897727884,1.325050325787217e-08,0.035774709005254014,69000000000.0,Aluminium
10,0.9888908427025613,2700,0.05171357929059057,0.008401543273148834,5.617049786032591e-06,0.09888908427025614,69000000000.0,Aluminium
10,0.6412951814647911,4510,0.029942153589726687,0.0028165401091976416,6.312799797305362e-07,0.06412951814647912,114000000000.0,Titane
10,0.6889613524841227,8900,0.06883600498604524,0.014886108751592204,1.7634067987062182e-05,0.06889613524841227,124000000000.0,Cuivre
10,0.9015379732515371,7800,0.032055142855255736,0.0032280875589191112,8.292409644628123e-07,0.0901537973251537,203000000000.0,Acier inoxydable
10,0.6124688452023017,2700,0.04707188281689851,0.006961022098598766,3.855992326202087e-06,0.06124688452023017,69000000000.0,Aluminium
10,0.8849025228861344,2700,0.01807587060672557,0.001026474867332361,8.384685487956373e-08,0.08849025228861343,69000000000.0,Aluminium
10,0.13441250009644168,2500,0.0017817924727082327,9.973879397407757e-06,7.916229218989008e-12,0.013441250009644167,69000000000.0,Verre
10,0.8997721271221103,4510,0.02234586047065763,0.0015687149593769892,1.9582954373168004e-07,0.08997721271221103,114000000000.0,Titane
10,0.8791381861814088,2400,0.01847482768306311,0.0010722860732066575,9.14979716959102e-08,0.08791381861814088,30000000000.0,Beton
10,0.31044202904025625,7800,0.005168316050052281,8.391662324243651e-05,5.603845272847817e-10,0.031044202904025625,203000000000.0,Acier inoxydable
10,0.24963910814386128,7800,0.022084491948877207,0.0015322326003987577,1.868269537619763e-07,0.024963910814386127,203000000000.0,Acier inoxydable
10,0.7213167259240523,2400,0.06841987185196005,0.014706671289297266,1.7211507367473113e-05,0.07213167259240523,30000000000.0,Beton
10,0.5583577288142008,4510,0.011575004325568142,0.000420912861812785,1.4098552611283408e-08,0.055835772881420075,114000000000.0,Titane
10,0.6682800793285378,2700,0.05419459202093989,0.00922702665483748,6.775068434779169e-06,0.06682800793285379,69000000000.0,Aluminium
10,0.5231956737804756,8900,0.042738467083276936,0.005738359529222065,2.620388264610553e-06,0.05231956737804756,124000000000.0,Cuivre
10,0.8229723053484413,8900,0.013516056304766521,0.0005739180150004454,2.621137781545912e-08,0.08229723053484414,124000000000.0,Cuivre
10,0.2642107626319973,2500,0.017525089912274888,0.0009648735077489371,7.408510496196392e-08,0.026421076263199728,69000000000.0,Verre
10,0.22378125302823942,7850,0.014858074596161017,0.0006935454734120893,3.8277187459422084e-08,0.02237812530282394,210000000000.0,Acier de construction
10,0.43975228885072326,7850,0.026180775267590793,0.0021533512572598132,3.6899449964048993e-07,0.043975228885072326,210000000000.0,Acier de construction
10,0.6024437667431937,2400,0.0420665081866025,0.005559334434217796,2.4594371994857624e-06,0.060244376674319366,30000000000.0,Beton
10,0.8081615747583686,7800,0.07764840246715467,0.018941524179427953,2.855091173499899e-05,0.08081615747583686,203000000000.0,Acier inoxydable
10,0.13694546255544848,2400,0.0035870028434945734,4.04215827334029e-05,1.3002197697450744e-10,0.013694546255544848,30000000000.0,Beton
10,0.4321145826937248,2700,0.00974480427741042,0.0002983294409844571,7.082431203835481e-09,0.043211458269372484,69000000000.0,Aluminium
10,0.4033004513307925,8900,0.00773668106488298,0.00018804390469090904,2.8138999856488717e-09,0.04033004513307925,124000000000.0,Cuivre
10,0.7975590492926014,2700,0.03862733898364211,0.004687480287984779,1.748513721626088e-06,0.07975590492926013,69000000000.0,Aluminium
10,0.1869045157293595,2400,0.01690382001815085,0.000897675955440017,6.412528690299499e-08,0.018690451572935952,30000000000.0,Beton
10,0.17349272592527853,2500,0.015196613686649627,0.0007255101948292136,4.1886799216287926e-08,0.017349272592527852,69000000000.0,Verre
10,0.7811789288675343,2500,0.0105837487024064,0.00035190781517546645,9.85480328266488e-09,0.07811789288675343,69000000000.0,Verre
10,0.6200785112370016,7850,0.046248012934400354,0.006719485612034944,3.59304116327363e-06,0.062007851123700164,210000000000.0,Acier de construction
10,0.5635474925008925,2700,0.03484236688729199,0.0038138637315452673,1.1574986134959023e-06,0.05635474925008925,69000000000.0,Aluminium
10,0.6467228343857603,2700,0.05000665549496308,0.007856072658541458,4.911352649886013e-06,0.06467228343857603,69000000000.0,Aluminium
10,0.7664639356755926,2500,0.010428837993073719,0.00034168169637992317,9.290381863133958e-09,0.07664639356755926,69000000000.0,Verre
10,0.6651005870208536,8900,0.017489493355941344,0.0009609578311083348,7.34850165976524e-08,0.06651005870208536,124000000000.0,Cuivre
